user_id,ab_group,source,visit,product_view,add_to_cart,checkout,purchase,revenue
2693,variant,organic,1,0,0,0,0,0.0
2694,control,paid_social,1,0,0,0,0,0.0
2695,variant,email,1,1,1,1,1,136.62
2696,control,organic,1,0,0,0,0,0.0
2697,control,organic,1,1,1,1,0,0.0
2698,control,organic,1,1,0,0,0,0.0
2699,control,organic,1,1,0,0,0,0.0
2700,variant,organic,1,1,0,0,0,0.0
2701,control,email,1,0,0,0,0,0.0
2702,variant,paid_social,1,1,0,0,0,0.0
2703,control,organic,1,1,1,1,1,213.66
2704,variant,paid_social,1,1,0,0,0,0.0
2705,variant,search,1,1,0,0,0,0.0
2706,variant,paid_social,1,1,1,0,0,0.0
2707,variant,organic,1,1,0,0,0,0.0
2708,variant,organic,1,1,0,0,0,0.0
2709,control,search,1,1,1,1,1,107.49
2710,variant,organic,1,1,0,0,0,0.0
2711,control,organic,1,0,0,0,0,0.0
2712,variant,paid_social,1,1,0,0,0,0.0
2713,control,organic,1,1,0,0,0,0.0
2714,control,email,1,1,0,0,0,0.0
2715,control,search,1,1,1,1,1,162.93
2716,variant,organic,1,1,0,0,0,0.0
2717,control,organic,1,0,0,0,0,0.0
2718,variant,paid_social,1,0,0,0,0,0.0
2719,variant,paid_social,1,0,0,0,0,0.0
2720,control,search,1,1,0,0,0,0.0
2721,control,paid_social,1,1,1,0,0,0.0
2722,variant,paid_social,1,1,0,0,0,0.0
2723,variant,email,1,0,0,0,0,0.0
2724,variant,paid_social,1,0,0,0,0,0.0
2725,variant,paid_social,1,1,0,0,0,0.0
2726,variant,search,1,1,0,0,0,0.0
2727,variant,search,1,1,0,0,0,0.0
2728,control,search,1,1,0,0,0,0.0
2729,variant,search,1,0,0,0,0,0.0
2730,variant,paid_social,1,1,0,0,0,0.0
2731,control,paid_social,1,1,0,0,0,0.0
2732,control,organic,1,0,0,0,0,0.0
2733,control,search,1,1,0,0,0,0.0
2734,variant,organic,1,1,0,0,0,0.0
2735,control,organic,1,1,1,0,0,0.0
2736,control,email,1,1,1,1,0,0.0
2737,variant,organic,1,1,0,0,0,0.0
2738,variant,organic,1,1,0,0,0,0.0
2739,variant,organic,1,0,0,0,0,0.0
2740,variant,organic,1,0,0,0,0,0.0
2741,control,paid_social,1,1,1,1,0,0.0
2742,variant,organic,1,0,0,0,0,0.0
2743,control,organic,1,1,0,0,0,0.0
2744,variant,organic,1,0,0,0,0,0.0
2745,control,organic,1,1,1,1,0,0.0
2746,variant,organic,1,1,0,0,0,0.0
2747,variant,paid_social,1,1,1,0,0,0.0
2748,variant,organic,1,1,0,0,0,0.0
2749,control,organic,1,0,0,0,0,0.0
2750,control,email,1,1,0,0,0,0.0
2751,control,email,1,1,0,0,0,0.0
2752,variant,organic,1,1,0,0,0,0.0
2753,control,organic,1,1,0,0,0,0.0
2754,variant,paid_social,1,0,0,0,0,0.0
2755,variant,search,1,0,0,0,0,0.0
2756,variant,email,1,1,0,0,0,0.0
2757,control,paid_social,1,1,0,0,0,0.0
2758,variant,search,1,1,0,0,0,0.0
2759,control,email,1,1,0,0,0,0.0
2760,variant,paid_social,1,1,1,0,0,0.0
2761,variant,organic,1,1,0,0,0,0.0
2762,variant,paid_social,1,0,0,0,0,0.0
2763,control,organic,1,1,1,1,1,139.43
2764,control,organic,1,1,0,0,0,0.0
2765,variant,search,1,1,0,0,0,0.0
2766,control,organic,1,0,0,0,0,0.0
2767,control,organic,1,1,0,0,0,0.0
2768,variant,email,1,1,0,0,0,0.0
2769,variant,paid_social,1,1,1,1,0,0.0
2770,control,organic,1,1,1,0,0,0.0
2771,variant,organic,1,1,0,0,0,0.0
2772,variant,organic,1,0,0,0,0,0.0
2773,control,organic,1,0,0,0,0,0.0
2774,control,search,1,0,0,0,0,0.0
2775,variant,organic,1,0,0,0,0,0.0
2776,control,paid_social,1,0,0,0,0,0.0
2777,control,organic,1,0,0,0,0,0.0
2778,variant,email,1,1,0,0,0,0.0
2779,variant,search,1,1,0,0,0,0.0
2780,variant,email,1,1,0,0,0,0.0
2781,variant,paid_social,1,1,1,1,1,78.83
2782,control,search,1,1,0,0,0,0.0
2783,control,email,1,0,0,0,0,0.0
2784,variant,search,1,1,0,0,0,0.0
2785,variant,organic,1,1,1,0,0,0.0
2786,variant,organic,1,0,0,0,0,0.0
2787,variant,organic,1,1,0,0,0,0.0
2788,control,organic,1,1,0,0,0,0.0
2789,control,search,1,1,1,0,0,0.0
2790,variant,paid_social,1,1,0,0,0,0.0
2791,variant,paid_social,1,1,0,0,0,0.0
2792,control,organic,1,0,0,0,0,0.0
2793,control,organic,1,1,1,0,0,0.0
2794,control,organic,1,0,0,0,0,0.0
2795,control,paid_social,1,0,0,0,0,0.0
2796,variant,search,1,1,0,0,0,0.0
2797,control,organic,1,0,0,0,0,0.0
2798,control,search,1,1,1,0,0,0.0
2799,control,paid_social,1,0,0,0,0,0.0
2800,variant,email,1,1,0,0,0,0.0
2801,variant,organic,1,0,0,0,0,0.0
2802,control,paid_social,1,1,1,1,1,185.31
2803,control,organic,1,0,0,0,0,0.0
2804,variant,organic,1,1,0,0,0,0.0
2805,variant,paid_social,1,1,1,1,0,0.0
2806,control,search,1,1,0,0,0,0.0
2807,variant,organic,1,0,0,0,0,0.0
2808,control,organic,1,0,0,0,0,0.0
2809,variant,search,1,0,0,0,0,0.0
2810,control,paid_social,1,0,0,0,0,0.0
2811,control,paid_social,1,1,0,0,0,0.0
2812,variant,search,1,1,0,0,0,0.0
2813,control,paid_social,1,1,0,0,0,0.0
2814,variant,search,1,0,0,0,0,0.0
2815,variant,search,1,0,0,0,0,0.0
2816,variant,search,1,1,1,1,1,29.92
2817,control,search,1,0,0,0,0,0.0
2818,control,organic,1,0,0,0,0,0.0
2819,control,organic,1,1,0,0,0,0.0
2820,variant,email,1,0,0,0,0,0.0
2821,control,organic,1,1,1,0,0,0.0
2822,control,paid_social,1,0,0,0,0,0.0
2823,control,search,1,1,0,0,0,0.0
2824,control,paid_social,1,1,0,0,0,0.0
2825,variant,paid_social,1,1,0,0,0,0.0
2826,control,organic,1,1,1,1,0,0.0
2827,variant,paid_social,1,1,1,0,0,0.0
2828,variant,organic,1,0,0,0,0,0.0
2829,variant,email,1,1,0,0,0,0.0
2830,variant,search,1,0,0,0,0,0.0
2831,control,search,1,1,0,0,0,0.0
2832,control,paid_social,1,0,0,0,0,0.0
2833,control,organic,1,1,0,0,0,0.0
2834,variant,organic,1,1,0,0,0,0.0
2835,control,organic,1,1,1,1,1,183.52
2836,variant,paid_social,1,1,1,1,0,0.0
2837,control,paid_social,1,1,0,0,0,0.0
2838,control,paid_social,1,0,0,0,0,0.0
2839,control,paid_social,1,1,1,1,0,0.0
2840,variant,email,1,1,1,0,0,0.0
2841,control,organic,1,0,0,0,0,0.0
2842,variant,search,1,1,1,1,1,149.91
2843,variant,organic,1,0,0,0,0,0.0
2844,variant,paid_social,1,0,0,0,0,0.0
2845,control,organic,1,0,0,0,0,0.0
2846,control,paid_social,1,1,1,0,0,0.0
2847,variant,organic,1,1,0,0,0,0.0
2848,variant,organic,1,1,0,0,0,0.0
2849,variant,search,1,1,0,0,0,0.0
2850,variant,organic,1,1,0,0,0,0.0
2851,variant,paid_social,1,0,0,0,0,0.0
2852,control,paid_social,1,1,0,0,0,0.0
2853,control,paid_social,1,1,1,1,0,0.0
2854,control,search,1,1,1,1,1,54.02
2855,variant,paid_social,1,1,0,0,0,0.0
2856,variant,organic,1,1,1,1,0,0.0
2857,control,organic,1,0,0,0,0,0.0
2858,control,search,1,1,0,0,0,0.0
2859,variant,paid_social,1,0,0,0,0,0.0
2860,variant,email,1,0,0,0,0,0.0
2861,variant,paid_social,1,0,0,0,0,0.0
2862,control,search,1,1,0,0,0,0.0
2863,variant,email,1,1,0,0,0,0.0
2864,variant,search,1,1,1,1,1,198.67
2865,variant,paid_social,1,0,0,0,0,0.0
2866,control,paid_social,1,0,0,0,0,0.0
2867,variant,paid_social,1,0,0,0,0,0.0
2868,control,paid_social,1,1,1,1,1,124.79
2869,variant,organic,1,1,0,0,0,0.0
2870,variant,search,1,1,0,0,0,0.0
2871,control,organic,1,1,1,0,0,0.0
2872,variant,organic,1,1,0,0,0,0.0
2873,control,search,1,1,1,1,1,156.71
2874,variant,organic,1,0,0,0,0,0.0
2875,control,search,1,0,0,0,0,0.0
2876,variant,email,1,0,0,0,0,0.0
2877,control,email,1,0,0,0,0,0.0
2878,control,search,1,0,0,0,0,0.0
2879,variant,paid_social,1,1,1,1,1,139.77
2880,control,paid_social,1,1,1,0,0,0.0
2881,variant,paid_social,1,0,0,0,0,0.0
2882,control,organic,1,1,1,0,0,0.0
2883,variant,organic,1,1,0,0,0,0.0
2884,variant,search,1,1,0,0,0,0.0
2885,variant,organic,1,1,0,0,0,0.0
2886,variant,organic,1,1,0,0,0,0.0
2887,control,search,1,1,0,0,0,0.0
2888,variant,organic,1,1,1,1,0,0.0
2889,variant,organic,1,1,0,0,0,0.0
2890,variant,organic,1,0,0,0,0,0.0
2891,variant,search,1,0,0,0,0,0.0
2892,variant,search,1,0,0,0,0,0.0
2893,control,search,1,0,0,0,0,0.0
2894,variant,organic,1,1,0,0,0,0.0
2895,control,search,1,0,0,0,0,0.0
2896,control,paid_social,1,1,0,0,0,0.0
2897,variant,paid_social,1,0,0,0,0,0.0
2898,variant,paid_social,1,1,0,0,0,0.0
2899,control,paid_social,1,0,0,0,0,0.0
2900,control,paid_social,1,1,0,0,0,0.0
2901,control,search,1,1,1,0,0,0.0
2902,variant,organic,1,0,0,0,0,0.0
2903,control,paid_social,1,0,0,0,0,0.0
2904,control,paid_social,1,1,0,0,0,0.0
2905,variant,paid_social,1,0,0,0,0,0.0
2906,control,paid_social,1,1,1,0,0,0.0
2907,variant,email,1,0,0,0,0,0.0
2908,control,search,1,1,0,0,0,0.0
2909,variant,search,1,0,0,0,0,0.0
2910,control,search,1,1,0,0,0,0.0
2911,variant,organic,1,0,0,0,0,0.0
2912,variant,search,1,1,0,0,0,0.0
2913,control,paid_social,1,1,1,0,0,0.0
2914,variant,organic,1,1,0,0,0,0.0
2915,control,organic,1,1,1,1,1,198.21
2916,variant,organic,1,1,1,0,0,0.0
2917,variant,organic,1,0,0,0,0,0.0
2918,variant,organic,1,1,0,0,0,0.0
2919,variant,organic,1,1,1,0,0,0.0
2920,variant,search,1,1,0,0,0,0.0
2921,variant,organic,1,1,0,0,0,0.0
2922,variant,paid_social,1,1,0,0,0,0.0
2923,control,search,1,0,0,0,0,0.0
2924,control,organic,1,1,0,0,0,0.0
2925,variant,search,1,1,0,0,0,0.0
2926,variant,search,1,1,1,1,1,91.42
2927,variant,organic,1,0,0,0,0,0.0
2928,control,organic,1,0,0,0,0,0.0
2929,variant,organic,1,0,0,0,0,0.0
2930,control,organic,1,1,1,0,0,0.0
2931,variant,organic,1,0,0,0,0,0.0
2932,variant,organic,1,0,0,0,0,0.0
2933,variant,organic,1,0,0,0,0,0.0
2934,variant,paid_social,1,1,0,0,0,0.0
2935,variant,organic,1,0,0,0,0,0.0
2936,control,search,1,1,0,0,0,0.0
2937,variant,organic,1,1,0,0,0,0.0
2938,control,search,1,1,1,0,0,0.0
2939,control,organic,1,0,0,0,0,0.0
2940,variant,search,1,0,0,0,0,0.0
2941,variant,organic,1,0,0,0,0,0.0
2942,variant,paid_social,1,0,0,0,0,0.0
2943,control,organic,1,0,0,0,0,0.0
2944,control,paid_social,1,0,0,0,0,0.0
2945,control,organic,1,1,1,1,1,103.73
2946,variant,paid_social,1,1,1,0,0,0.0
2947,control,organic,1,0,0,0,0,0.0
2948,control,paid_social,1,1,1,0,0,0.0
2949,control,organic,1,0,0,0,0,0.0
2950,variant,organic,1,0,0,0,0,0.0
2951,control,paid_social,1,1,1,1,0,0.0
2952,control,email,1,0,0,0,0,0.0
2953,variant,paid_social,1,1,0,0,0,0.0
2954,variant,search,1,1,0,0,0,0.0
2955,variant,paid_social,1,1,0,0,0,0.0
2956,control,paid_social,1,0,0,0,0,0.0
2957,control,organic,1,0,0,0,0,0.0
2958,control,organic,1,1,1,1,0,0.0
2959,variant,email,1,1,0,0,0,0.0
2960,control,paid_social,1,1,1,1,0,0.0
2961,variant,search,1,1,0,0,0,0.0
2962,variant,paid_social,1,1,1,1,1,156.18
2963,control,paid_social,1,0,0,0,0,0.0
2964,control,paid_social,1,0,0,0,0,0.0
2965,control,paid_social,1,0,0,0,0,0.0
2966,variant,organic,1,1,0,0,0,0.0
2967,variant,paid_social,1,1,0,0,0,0.0
2968,control,paid_social,1,0,0,0,0,0.0
2969,variant,email,1,0,0,0,0,0.0
2970,control,paid_social,1,1,0,0,0,0.0
2971,control,search,1,1,0,0,0,0.0
2972,control,organic,1,0,0,0,0,0.0
2973,variant,organic,1,1,0,0,0,0.0
2974,variant,email,1,0,0,0,0,0.0
2975,control,search,1,1,0,0,0,0.0
2976,control,organic,1,1,1,0,0,0.0
2977,variant,paid_social,1,0,0,0,0,0.0
2978,control,organic,1,1,0,0,0,0.0
2979,variant,search,1,1,1,0,0,0.0
2980,control,organic,1,1,0,0,0,0.0
2981,variant,search,1,0,0,0,0,0.0
2982,control,paid_social,1,0,0,0,0,0.0
2983,variant,organic,1,1,0,0,0,0.0
2984,control,email,1,0,0,0,0,0.0
2985,variant,email,1,1,0,0,0,0.0
2986,variant,organic,1,1,1,0,0,0.0
2987,variant,search,1,1,1,0,0,0.0
2988,variant,search,1,0,0,0,0,0.0
2989,control,search,1,1,1,0,0,0.0
2990,variant,email,1,1,0,0,0,0.0
2991,variant,paid_social,1,1,0,0,0,0.0
2992,control,search,1,1,1,1,1,138.01
2993,variant,search,1,0,0,0,0,0.0
2994,control,paid_social,1,1,1,1,0,0.0
2995,variant,paid_social,1,1,1,0,0,0.0
2996,variant,organic,1,1,1,0,0,0.0
2997,variant,search,1,1,0,0,0,0.0
2998,variant,search,1,0,0,0,0,0.0
2999,variant,paid_social,1,1,0,0,0,0.0
3000,variant,paid_social,1,1,1,0,0,0.0
3001,control,organic,1,0,0,0,0,0.0
3002,control,organic,1,1,1,0,0,0.0
3003,variant,paid_social,1,0,0,0,0,0.0
3004,variant,paid_social,1,0,0,0,0,0.0
3005,control,search,1,1,0,0,0,0.0
3006,control,paid_social,1,1,0,0,0,0.0
3007,variant,email,1,1,0,0,0,0.0
3008,variant,organic,1,0,0,0,0,0.0
3009,variant,email,1,0,0,0,0,0.0
3010,variant,organic,1,1,1,0,0,0.0
3011,variant,search,1,1,1,1,1,105.88
3012,variant,paid_social,1,0,0,0,0,0.0
3013,control,paid_social,1,1,0,0,0,0.0
3014,variant,organic,1,1,0,0,0,0.0
3015,variant,organic,1,1,1,1,1,88.69
3016,control,search,1,0,0,0,0,0.0
3017,control,paid_social,1,1,0,0,0,0.0
3018,control,email,1,1,1,1,0,0.0
3019,control,organic,1,0,0,0,0,0.0
3020,variant,email,1,1,1,0,0,0.0
3021,control,organic,1,1,0,0,0,0.0
3022,control,organic,1,0,0,0,0,0.0
3023,variant,organic,1,1,0,0,0,0.0
3024,control,email,1,0,0,0,0,0.0
3025,control,paid_social,1,1,0,0,0,0.0
3026,variant,organic,1,1,1,0,0,0.0
3027,variant,organic,1,1,0,0,0,0.0
3028,variant,organic,1,0,0,0,0,0.0
3029,variant,paid_social,1,0,0,0,0,0.0
3030,variant,organic,1,1,0,0,0,0.0
3031,variant,search,1,1,0,0,0,0.0
3032,variant,search,1,1,0,0,0,0.0
3033,control,email,1,0,0,0,0,0.0
3034,control,paid_social,1,0,0,0,0,0.0
3035,variant,organic,1,1,0,0,0,0.0
3036,control,email,1,1,1,0,0,0.0
3037,variant,paid_social,1,1,0,0,0,0.0
3038,control,paid_social,1,0,0,0,0,0.0
3039,variant,search,1,1,0,0,0,0.0
3040,control,organic,1,1,0,0,0,0.0
3041,variant,paid_social,1,1,0,0,0,0.0
3042,control,organic,1,1,0,0,0,0.0
3043,variant,organic,1,1,0,0,0,0.0
3044,control,organic,1,1,0,0,0,0.0
3045,control,organic,1,1,0,0,0,0.0
3046,variant,paid_social,1,1,1,1,1,182.68
3047,control,search,1,1,0,0,0,0.0
3048,control,paid_social,1,1,0,0,0,0.0
3049,control,search,1,0,0,0,0,0.0
3050,control,paid_social,1,0,0,0,0,0.0
3051,control,search,1,0,0,0,0,0.0
3052,variant,email,1,1,1,1,1,71.66
3053,variant,search,1,0,0,0,0,0.0
3054,control,search,1,1,0,0,0,0.0
3055,variant,organic,1,1,1,0,0,0.0
3056,control,paid_social,1,1,0,0,0,0.0
3057,variant,paid_social,1,1,0,0,0,0.0
3058,control,paid_social,1,1,0,0,0,0.0
3059,control,paid_social,1,1,0,0,0,0.0
3060,control,organic,1,1,0,0,0,0.0
3061,control,organic,1,1,0,0,0,0.0
3062,variant,email,1,0,0,0,0,0.0
3063,variant,search,1,1,0,0,0,0.0
3064,variant,organic,1,0,0,0,0,0.0
3065,control,organic,1,1,1,1,1,139.22
3066,variant,search,1,1,1,0,0,0.0
3067,variant,paid_social,1,0,0,0,0,0.0
3068,control,paid_social,1,1,0,0,0,0.0
3069,control,organic,1,0,0,0,0,0.0
3070,control,organic,1,1,1,0,0,0.0
3071,variant,paid_social,1,1,1,1,0,0.0
3072,variant,search,1,1,0,0,0,0.0
3073,control,organic,1,0,0,0,0,0.0
3074,variant,organic,1,1,1,0,0,0.0
3075,control,search,1,1,0,0,0,0.0
3076,variant,search,1,0,0,0,0,0.0
3077,control,organic,1,1,1,0,0,0.0
3078,variant,search,1,0,0,0,0,0.0
3079,variant,email,1,1,0,0,0,0.0
3080,variant,email,1,0,0,0,0,0.0
3081,control,search,1,1,0,0,0,0.0
3082,control,search,1,1,0,0,0,0.0
3083,control,organic,1,0,0,0,0,0.0
3084,variant,search,1,1,0,0,0,0.0
3085,control,search,1,1,0,0,0,0.0
3086,variant,paid_social,1,0,0,0,0,0.0
3087,control,paid_social,1,1,1,0,0,0.0
3088,control,search,1,0,0,0,0,0.0
3089,variant,email,1,0,0,0,0,0.0
3090,variant,organic,1,0,0,0,0,0.0
3091,control,organic,1,0,0,0,0,0.0
3092,control,search,1,1,1,0,0,0.0
3093,variant,organic,1,0,0,0,0,0.0
3094,variant,paid_social,1,1,0,0,0,0.0
3095,control,organic,1,0,0,0,0,0.0
3096,variant,paid_social,1,1,1,0,0,0.0
3097,control,search,1,0,0,0,0,0.0
3098,control,organic,1,0,0,0,0,0.0
3099,control,organic,1,0,0,0,0,0.0
3100,variant,organic,1,1,0,0,0,0.0
3101,control,paid_social,1,0,0,0,0,0.0
3102,control,search,1,1,0,0,0,0.0
3103,variant,paid_social,1,1,0,0,0,0.0
3104,variant,paid_social,1,1,0,0,0,0.0
3105,variant,paid_social,1,1,0,0,0,0.0
3106,control,organic,1,1,0,0,0,0.0
3107,variant,search,1,1,1,1,0,0.0
3108,variant,organic,1,1,0,0,0,0.0
3109,control,search,1,1,0,0,0,0.0
3110,control,paid_social,1,1,0,0,0,0.0
3111,control,paid_social,1,1,1,0,0,0.0
3112,control,search,1,1,0,0,0,0.0
3113,variant,email,1,1,0,0,0,0.0
3114,control,email,1,1,0,0,0,0.0
3115,variant,paid_social,1,0,0,0,0,0.0
3116,control,organic,1,1,0,0,0,0.0
3117,control,email,1,1,0,0,0,0.0
3118,variant,organic,1,1,1,0,0,0.0
3119,variant,search,1,0,0,0,0,0.0
3120,variant,search,1,1,0,0,0,0.0
3121,control,email,1,0,0,0,0,0.0
3122,control,email,1,1,0,0,0,0.0
3123,variant,organic,1,1,0,0,0,0.0
3124,variant,search,1,0,0,0,0,0.0
3125,control,organic,1,1,1,1,1,192.85
3126,variant,organic,1,0,0,0,0,0.0
3127,variant,paid_social,1,0,0,0,0,0.0
3128,control,organic,1,0,0,0,0,0.0
3129,variant,search,1,0,0,0,0,0.0
3130,control,email,1,1,0,0,0,0.0
3131,control,paid_social,1,1,0,0,0,0.0
3132,control,organic,1,1,0,0,0,0.0
3133,variant,search,1,0,0,0,0,0.0
3134,variant,email,1,1,0,0,0,0.0
3135,variant,search,1,1,0,0,0,0.0
3136,variant,search,1,0,0,0,0,0.0
3137,control,email,1,1,0,0,0,0.0
3138,control,organic,1,0,0,0,0,0.0
3139,variant,email,1,0,0,0,0,0.0
3140,variant,email,1,1,1,0,0,0.0
3141,variant,email,1,0,0,0,0,0.0
3142,variant,organic,1,0,0,0,0,0.0
3143,control,email,1,0,0,0,0,0.0
3144,variant,paid_social,1,1,1,0,0,0.0
3145,control,paid_social,1,1,1,0,0,0.0
3146,variant,search,1,1,0,0,0,0.0
3147,variant,organic,1,0,0,0,0,0.0
3148,variant,paid_social,1,1,1,0,0,0.0
3149,control,search,1,1,0,0,0,0.0
3150,variant,search,1,1,0,0,0,0.0
3151,control,search,1,1,0,0,0,0.0
3152,control,organic,1,1,1,0,0,0.0
3153,variant,search,1,1,0,0,0,0.0
3154,control,organic,1,0,0,0,0,0.0
3155,control,search,1,0,0,0,0,0.0
3156,control,organic,1,1,0,0,0,0.0
3157,variant,search,1,0,0,0,0,0.0
3158,control,paid_social,1,1,0,0,0,0.0
3159,control,email,1,0,0,0,0,0.0
3160,variant,paid_social,1,1,0,0,0,0.0
3161,variant,search,1,0,0,0,0,0.0
3162,control,paid_social,1,1,0,0,0,0.0
3163,control,search,1,1,0,0,0,0.0
3164,control,paid_social,1,0,0,0,0,0.0
3165,control,organic,1,1,1,1,1,108.01
3166,variant,search,1,0,0,0,0,0.0
3167,variant,search,1,1,1,1,0,0.0
3168,control,organic,1,1,1,1,1,109.42
3169,variant,organic,1,0,0,0,0,0.0
3170,control,search,1,1,1,1,1,58.94
3171,variant,search,1,1,0,0,0,0.0
3172,variant,organic,1,0,0,0,0,0.0
3173,control,email,1,0,0,0,0,0.0
3174,control,email,1,0,0,0,0,0.0
3175,control,organic,1,0,0,0,0,0.0
3176,control,organic,1,0,0,0,0,0.0
3177,variant,search,1,1,0,0,0,0.0
3178,variant,email,1,0,0,0,0,0.0
3179,control,search,1,1,0,0,0,0.0
3180,variant,paid_social,1,0,0,0,0,0.0
3181,variant,organic,1,1,1,1,0,0.0
3182,control,paid_social,1,0,0,0,0,0.0
3183,control,search,1,0,0,0,0,0.0
3184,variant,organic,1,1,0,0,0,0.0
3185,control,paid_social,1,0,0,0,0,0.0
3186,control,organic,1,0,0,0,0,0.0
3187,variant,paid_social,1,0,0,0,0,0.0
3188,variant,organic,1,1,0,0,0,0.0
3189,control,organic,1,0,0,0,0,0.0
3190,variant,email,1,1,1,1,1,200.88
3191,control,organic,1,0,0,0,0,0.0
3192,control,paid_social,1,1,1,1,1,64.87
3193,variant,organic,1,1,0,0,0,0.0
3194,variant,organic,1,1,0,0,0,0.0
3195,control,paid_social,1,1,1,0,0,0.0
3196,control,organic,1,0,0,0,0,0.0
3197,control,organic,1,1,0,0,0,0.0
3198,variant,email,1,0,0,0,0,0.0
3199,control,organic,1,0,0,0,0,0.0
3200,variant,organic,1,0,0,0,0,0.0
3201,control,search,1,1,0,0,0,0.0
3202,variant,organic,1,1,1,1,1,67.25
3203,control,search,1,1,0,0,0,0.0
3204,variant,organic,1,1,1,0,0,0.0
3205,control,organic,1,0,0,0,0,0.0
3206,control,paid_social,1,1,1,0,0,0.0
3207,control,email,1,0,0,0,0,0.0
3208,control,organic,1,1,0,0,0,0.0
3209,variant,paid_social,1,1,1,0,0,0.0
3210,variant,organic,1,1,0,0,0,0.0
3211,variant,organic,1,0,0,0,0,0.0
3212,variant,email,1,1,0,0,0,0.0
3213,variant,organic,1,1,0,0,0,0.0
3214,control,email,1,0,0,0,0,0.0
3215,variant,organic,1,0,0,0,0,0.0
3216,variant,email,1,1,0,0,0,0.0
3217,variant,paid_social,1,1,0,0,0,0.0
3218,variant,email,1,1,1,0,0,0.0
3219,control,organic,1,0,0,0,0,0.0
3220,control,search,1,0,0,0,0,0.0
3221,control,search,1,0,0,0,0,0.0
3222,control,paid_social,1,1,1,1,1,88.13
3223,variant,search,1,1,1,0,0,0.0
3224,variant,search,1,1,0,0,0,0.0
3225,control,email,1,0,0,0,0,0.0
3226,control,paid_social,1,1,1,1,1,184.16
3227,variant,paid_social,1,0,0,0,0,0.0
3228,variant,email,1,1,0,0,0,0.0
3229,control,organic,1,1,0,0,0,0.0
3230,control,paid_social,1,1,1,0,0,0.0
3231,control,email,1,1,1,1,0,0.0
3232,control,paid_social,1,0,0,0,0,0.0
3233,variant,organic,1,1,1,1,0,0.0
3234,variant,paid_social,1,1,1,1,1,121.16
3235,variant,email,1,1,0,0,0,0.0
3236,control,email,1,0,0,0,0,0.0
3237,variant,email,1,0,0,0,0,0.0
3238,variant,search,1,1,1,1,0,0.0
3239,control,paid_social,1,0,0,0,0,0.0
3240,control,organic,1,1,0,0,0,0.0
3241,control,organic,1,0,0,0,0,0.0
3242,control,organic,1,0,0,0,0,0.0
3243,control,organic,1,1,0,0,0,0.0
3244,control,email,1,0,0,0,0,0.0
3245,variant,search,1,1,0,0,0,0.0
3246,variant,paid_social,1,1,0,0,0,0.0
3247,variant,email,1,1,0,0,0,0.0
3248,variant,email,1,1,1,0,0,0.0
3249,variant,search,1,0,0,0,0,0.0
3250,variant,paid_social,1,1,1,0,0,0.0
3251,control,organic,1,0,0,0,0,0.0
3252,control,paid_social,1,1,0,0,0,0.0
3253,control,organic,1,1,0,0,0,0.0
3254,variant,paid_social,1,1,0,0,0,0.0
3255,variant,email,1,1,0,0,0,0.0
3256,control,organic,1,0,0,0,0,0.0
3257,control,organic,1,0,0,0,0,0.0
3258,control,paid_social,1,1,1,0,0,0.0
3259,control,search,1,0,0,0,0,0.0
3260,control,organic,1,1,0,0,0,0.0
3261,variant,organic,1,1,0,0,0,0.0
3262,variant,email,1,1,0,0,0,0.0
3263,variant,organic,1,0,0,0,0,0.0
3264,control,search,1,0,0,0,0,0.0
3265,variant,paid_social,1,0,0,0,0,0.0
3266,control,paid_social,1,0,0,0,0,0.0
3267,variant,organic,1,0,0,0,0,0.0
3268,control,search,1,0,0,0,0,0.0
3269,control,email,1,1,0,0,0,0.0
3270,variant,organic,1,1,0,0,0,0.0
3271,variant,organic,1,1,0,0,0,0.0
3272,variant,organic,1,0,0,0,0,0.0
3273,variant,search,1,0,0,0,0,0.0
3274,variant,paid_social,1,1,0,0,0,0.0
3275,control,organic,1,1,0,0,0,0.0
3276,variant,organic,1,1,0,0,0,0.0
3277,variant,paid_social,1,0,0,0,0,0.0
3278,control,email,1,1,0,0,0,0.0
3279,variant,search,1,0,0,0,0,0.0
3280,control,organic,1,1,0,0,0,0.0
3281,variant,organic,1,1,0,0,0,0.0
3282,variant,paid_social,1,0,0,0,0,0.0
3283,control,organic,1,0,0,0,0,0.0
3284,variant,search,1,1,0,0,0,0.0
3285,variant,paid_social,1,0,0,0,0,0.0
3286,variant,organic,1,1,1,0,0,0.0
3287,variant,paid_social,1,0,0,0,0,0.0
3288,control,search,1,1,0,0,0,0.0
3289,control,paid_social,1,1,1,0,0,0.0
3290,variant,search,1,0,0,0,0,0.0
3291,variant,search,1,1,0,0,0,0.0
3292,control,search,1,0,0,0,0,0.0
3293,control,search,1,1,0,0,0,0.0
3294,variant,organic,1,1,0,0,0,0.0
3295,control,organic,1,0,0,0,0,0.0
3296,control,email,1,0,0,0,0,0.0
3297,control,email,1,1,0,0,0,0.0
3298,control,search,1,1,0,0,0,0.0
3299,variant,search,1,1,1,1,0,0.0
3300,control,organic,1,1,0,0,0,0.0
3301,variant,paid_social,1,1,0,0,0,0.0
3302,variant,email,1,1,0,0,0,0.0
3303,control,email,1,0,0,0,0,0.0
3304,variant,organic,1,1,1,0,0,0.0
3305,variant,organic,1,0,0,0,0,0.0
3306,control,paid_social,1,0,0,0,0,0.0
3307,control,paid_social,1,0,0,0,0,0.0
